"","day","time","ampm","meeting","location","address","format","city","type","state","lon","lat","schedule","county"
"118","Monday",07:00:00,"pm","Madison County Group Location Temporarily Closed","First Christian Church","103 W Green St, Winterset, IA","Big Book, Location Temporarily Closed, Open, Wheelchair Access","Winterset","Alcoholics Anonymous","Iowa",-94.0148366,41.3366526,"19H 0M 0S","Madison"
"119","Monday",07:00:00,"pm","The J Gang","First Christian Church","20794 IA-92, Council Bluffs, IA","English","Council Bluffs","Alcoholics Anonymous","Iowa",-95.7904006,41.2341052,"19H 0M 0S","Pottawattamie"
"120","Monday",07:00:00,"pm","Indianola Group Women, Online Meeting","First Methodist Church","307 W Ashland Ave, Indianola, IA","Online Meeting, Open, Wheelchair Access, Women","Indianola","Alcoholics Anonymous","Iowa",-93.5644652,41.3609911,"19H 0M 0S","Warren"
"121","Monday",07:00:00,"pm","Huxley Group Location Temporarily Closed","Grace Evengelical Free Church","905 N 5th Ave, Huxley, IA","Location Temporarily Closed","Huxley","Alcoholics Anonymous","Iowa",-93.612477,41.903749,"19H 0M 0S","Story"
"122","Monday",07:00:00,"pm","Three Legacies Online Meeting","Grace Lutheran Church","3010 52nd St, Des Moines, IA","Child-Friendly, Location Temporarily Closed, Online Meeting, Open, Speaker, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6904544,41.6227673,"19H 0M 0S","Polk"
"123","Monday",07:00:00,"pm","Serenity Group","Meeting Location","Rock Rapids, IA 51246, Rock Rapids, IA","English","Rock Rapids","Alcoholics Anonymous","Iowa",-96.1758598,43.4271945,"19H 0M 0S","Lyon"
"124","Monday",07:00:00,"pm","Misfits Group","Misfits Building","1927 Keokuk St, Iowa City, IA","English","Iowa City","Alcoholics Anonymous","Iowa",-91.5252881,41.6416436,"19H 0M 0S","Johnson"
"125","Monday",07:00:00,"pm","Monroe Group","Monroe Methodist Church","407 N Monroe St, Monroe, IA","Open","Monroe","Alcoholics Anonymous","Iowa",-93.1014079,41.5244985,"19H 0M 0S","Jasper"
"126","Monday",07:00:00,"pm","Osceola Big Book Meeting","Osceola United Methodist Church","130 W Grant St, Osceola, IA","Open, Wheelchair Access","Osceola","Alcoholics Anonymous","Iowa",-93.7671997,41.0293386,"19H 0M 0S","Clarke"
"127","Monday",07:00:00,"pm","Winthrop Group","St. James Episcopal Church","202 2nd Ave NE, Independence, IA","Closed, Discussion, Wheelchair Access, Wheelchair-Accessible Bathroom","Independence","Alcoholics Anonymous","Iowa",-91.8928488,42.4702491,"19H 0M 0S","Buchanan"
"128","Monday",07:00:00,"pm","East Side Study Group Location Temporarily Closed","St. Mark's Episcopal Church","3210 E 24th St, Des Moines, IA","Location Temporarily Closed, Open, Step Meeting, Tradition Study, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.5735421,41.6246714,"19H 0M 0S","Polk"
"129","Monday",07:00:00,"pm","Oskaloosa - St Paul's","St. Paul's Congregational Church, UCC","501 High Ave E, Oskaloosa, IA","Open","Oskaloosa","Alcoholics Anonymous","Iowa",-92.6400593,41.2956483,"19H 0M 0S","Mahaska"
"130","Monday",07:00:00,"pm","Newton Group","St. Stephen's Episcopal Church","223 E 4th St N, Newton, IA","Open, Wheelchair Access","Newton","Alcoholics Anonymous","Iowa",-93.0501865,41.7010911,"19H 0M 0S","Jasper"
"131","Monday",07:00:00,"pm","Boone Group","The Zoo","917 10th St, Boone, IA","Big Book, Newcomer, Open","Boone","Alcoholics Anonymous","Iowa",-93.8793316,42.0660693,"19H 0M 0S","Boone"
"132","Monday",07:00:00,"pm","West Side Original Group","West Side Alano Club","613 W 5th St, Waterloo, IA","Closed, Discussion, English","Waterloo","Alcoholics Anonymous","Iowa",-92.3426384,42.4908329,"19H 0M 0S","Black Hawk"
"133","Monday",07:00:00,"pm","White House/ Alano Society","White House- Alano Society, Inc.","1400 Pennsylvania Ave, Des Moines, IA","Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.609859,41.604903,"19H 0M 0S","Polk"
"134","Monday",07:00:00,"pm","The Four Horsemen Location Temporarily Closed","Youth & Shelter Services","420 Kellogg Ave, Ames, IA","Location Temporarily Closed","Ames","Alcoholics Anonymous","Iowa",-93.6133509,42.0256865,"19H 0M 0S","Story"
"135","Monday",07:30:00,"pm","Manson Topic Group","1076 8th Street","1076 8th St, Manson, IA","English","Manson","Alcoholics Anonymous","Iowa",-94.5407668,42.5300452,"19H 30M 0S","Calhoun"
"136","Monday",07:30:00,"pm","Hamburg Monday Night Group","1106 Jefferson","1106 Jefferson St, Hamburg, IA","English","Hamburg","Alcoholics Anonymous","Iowa",-95.6519126,40.6036179,"19H 30M 0S","Fremont"
"137","Monday",07:30:00,"pm","Mon Night New Promises Group","111SE 2nd St. E Entrance","SE 2nd St, Gilmore City, IA","English","Gilmore City","Alcoholics Anonymous","Iowa",-94.4403297,42.7286974,"19H 30M 0S","Humboldt"
"138","Monday",07:30:00,"pm","Living Room Groups","123 East Market Street","123 E Market St, Iowa City, IA","English","Iowa City","Alcoholics Anonymous","Iowa",-91.5335353,41.6632647,"19H 30M 0S","Johnson"
"139","Monday",07:30:00,"pm","Forest City Unity Group","135 E J St","135 E J St, Forest City, IA","Closed, English","Forest City","Alcoholics Anonymous","Iowa",-93.6375939,43.263664,"19H 30M 0S","Winnebago"
"140","Monday",07:30:00,"pm","Sergeant Bluff Group","1st & Baker St","210th St & Baker Drive, Sergeant Bluff, IA","English","Sergeant Bluff","Alcoholics Anonymous","Iowa",-96.3506922,42.4005332,"19H 30M 0S","Woodbury"
"141","Monday",07:30:00,"pm","Women Into Action Group","2736 Bowling Street SW","2736 Bowling St SW, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.6579278,41.9502626,"19H 30M 0S","Linn"
"142","Monday",07:30:00,"pm","I Want To Work The Steps Group","27th & Ave A","2216 27th Ave, Council Bluffs, IA","English","Council Bluffs","Alcoholics Anonymous","Iowa",-95.8770358,41.2360561,"19H 30M 0S","Pottawattamie"
"143","Monday",07:30:00,"pm","Boyer Valley Big Book Group","2nd & Erie","Lincoln Hwy & N 2nd St & 2nd St, Missouri Valley, IA","English","Missouri Valley","Alcoholics Anonymous","Iowa",-95.8932262,41.5563782,"19H 30M 0S","Harrison"
"144","Monday",07:30:00,"pm","Monday Night Tiffin Group","300 W Marengo Rd","300 W Marengo Rd, Tiffin, IA","English","Tiffin","Alcoholics Anonymous","Iowa",-91.6671493,41.7078024,"19H 30M 0S","Johnson"
"145","Monday",07:30:00,"pm","Boyer Valley Group","306 E Erie St.","306 E Erie St, Missouri Valley, IA","English","Missouri Valley","Alcoholics Anonymous","Iowa",-95.891392,41.5561724,"19H 30M 0S","Harrison"
"146","Monday",07:30:00,"pm","F & G Location Temporarily Closed","315 E. 5th Street","315 E 5th St, Des Moines, IA","Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6106227,41.5891341,"19H 30M 0S","Polk"
"147","Monday",07:30:00,"pm","Glenn Avenue Group","5200 Glenn Ave","5200 Glenn Ave, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.3393495,42.4650984,"19H 30M 0S","Woodbury"
"148","Monday",07:30:00,"pm","Puttin Sober Group","721 N Federal Ave","721 N Federal Ave, Mason City, IA","English, Open","Mason City","Alcoholics Anonymous","Iowa",-93.2007799,43.158887,"19H 30M 0S","Cerro Gordo"
"149","Monday",07:30:00,"pm","12 by 12 Book Study Group","Estherville Lutheran Church","208 N 8th St, Estherville, IA","Open","Estherville","Alcoholics Anonymous","Iowa",-94.8340008,43.4040208,"19H 30M 0S","Emmet"
"150","Monday",07:30:00,"pm","Kingdom Living Group","IOOF","2340 E 9th St, Des Moines, IA","Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6070991,41.6161812,"19H 30M 0S","Polk"
"151","Monday",07:30:00,"pm","Monday Night Step Meeting Online Meeting","Iowa Lutheran Hospital","700 E University Ave, Des Moines, IA","Big Book, Location Temporarily Closed, Online Meeting, Open, Step Meeting, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6097501,41.60142,"19H 30M 0S","Polk"
"152","Monday",07:30:00,"pm","Way of Life Group","United Church of Christ","502 W Montgomery St, Creston, IA","Closed, Wheelchair Access","Creston","Alcoholics Anonymous","Iowa",-94.3666501,41.0580789,"19H 30M 0S","Union"
"153","Monday",08:00:00,"pm","Sac City Group","100 S State St","100 S State St, Sac City, IA","English","Sac City","Alcoholics Anonymous","Iowa",-94.9881866,42.4215334,"20H 0M 0S","Sac"
"154","Monday",08:00:00,"pm","River Junction Group","113 E Walnut St","113 Walnut St, Columbus Junction, IA","English","Columbus Junction","Alcoholics Anonymous","Iowa",-91.3583025,41.2795405,"20H 0M 0S","Louisa"
"155","Monday",08:00:00,"pm","Step Up Group","116 Center Street","116 Center St, Manning, IA","English","Manning","Alcoholics Anonymous","Iowa",-95.0634879,41.910452,"20H 0M 0S","Carroll"
"156","Monday",08:00:00,"pm","Albia Group","116 N. 2nd Street","116 N 2nd St, Albia, IA","Closed, Wheelchair Access","Albia","Alcoholics Anonymous","Iowa",-92.805652,41.028725,"20H 0M 0S","Monroe"
"157","Monday",08:00:00,"pm","Young In Sobriety Group","120 E Bremer Ave","120 E Bremer Ave, Waverly, IA","English","Waverly","Alcoholics Anonymous","Iowa",-92.468344,42.725476,"20H 0M 0S","Bremer"
"158","Monday",08:00:00,"pm","West Highland Group","1361 7th Ave S W","1361 7th Ave SW, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.6898129,41.9694701,"20H 0M 0S","Linn"
"159","Monday",08:00:00,"pm","Westside 24 Hour Group","1646 Asbury Rd","1646 Asbury Rd, Dubuque, IA","English","Dubuque","Alcoholics Anonymous","Iowa",-90.6960999,42.5004555,"20H 0M 0S","Dubuque"
"160","Monday",08:00:00,"pm","Cedar Heights Group","2015 Rainbow","2015 Rainbow Dr, Cedar Falls, IA","Closed, Discussion, English, Wheelchair Access, Wheelchair-Accessible Bathroom","Cedar Falls","Alcoholics Anonymous","Iowa",-92.421537,42.519474,"20H 0M 0S","Black Hawk"
"161","Monday",08:00:00,"pm","Fairfield-140th St Group Men","2052 140th Street","Fairfield, IA, Fairfield, IA","Closed, Men, Wheelchair Access","Fairfield","Alcoholics Anonymous","Iowa",-91.9636914,41.0076114,"20H 0M 0S","Jefferson"
"162","Monday",08:00:00,"pm","Mason City Clubhouse Group","207 8th Place SE","207 8th Pl SE, Mason City, IA","Closed, English, Wheelchair Access, Wheelchair-Accessible Bathroom","Mason City","Alcoholics Anonymous","Iowa",-93.1980919,43.1429075,"20H 0M 0S","Cerro Gordo"
"163","Monday",08:00:00,"pm","Cresco Group","209 3RD AVE E","209 3rd Ave E, Cresco, IA","English","Cresco","Alcoholics Anonymous","Iowa",-92.1136955,43.3742882,"20H 0M 0S","Howard"
"164","Monday",08:00:00,"pm","Freedom Hill Group","212 N Vine St","212 N Vine St, Glenwood, IA","English","Glenwood","Alcoholics Anonymous","Iowa",-95.7422831,41.049325,"20H 0M 0S","Mills"
"165","Monday",08:00:00,"pm","Freedom Hill Group","212 N Vine St","212 N Vine St, Glenwood, IA","Closed, Wheelchair Access","Glenwood","Alcoholics Anonymous","Iowa",-95.7422831,41.049325,"20H 0M 0S","Mills"
"166","Monday",08:00:00,"pm","Dam A.A. Group","216 Commercial Street","216 Commercial St, Central City, IA","English","Central City","Alcoholics Anonymous","Iowa",-91.5268769,42.205345,"20H 0M 0S","Linn"
"167","Monday",08:00:00,"pm","Monday Night AA Group","305 Barre St","305 Barre St, Kingsley, IA","English","Kingsley","Alcoholics Anonymous","Iowa",-95.9683466,42.5903237,"20H 0M 0S","Plymouth"
"168","Monday",08:00:00,"pm","Atlantic Group","309 Elm Street","309 Elm St, Atlantic, IA","Big Book, Open, Wheelchair Access","Atlantic","Alcoholics Anonymous","Iowa",-95.0104858,41.4075477,"20H 0M 0S","Cass"
"169","Monday",08:00:00,"pm","Onawa Monday Group","316 15th Street","316 15th St, Onawa, IA","English","Onawa","Alcoholics Anonymous","Iowa",-96.1046233,42.0346442,"20H 0M 0S","Monona"
"170","Monday",08:00:00,"pm","Marquette Group","3510 W Central Park","3510 W Central Park Ave, Davenport, IA","English, Open","Davenport","Alcoholics Anonymous","Iowa",-90.6287447,41.5458331,"20H 0M 0S","Scott"
"171","Monday",08:00:00,"pm","Allison Group","410 N Main Street","410 N Main St, Allison, IA","Closed, English","Allison","Alcoholics Anonymous","Iowa",-92.794779,42.7541068,"20H 0M 0S","Butler"
"172","Monday",08:00:00,"pm","Treatment Center Meeting","430 South Gate Ave","430 Southgate Ave, Iowa City, IA",NA,"Iowa City","Alcoholics Anonymous","Iowa",-91.5297142,41.6411565,"20H 0M 0S","Johnson"
"173","Monday",08:00:00,"pm","511 Melrose Group","511 Melrose Ave","511 Melrose Ave, Iowa City, IA","English","Iowa City","Alcoholics Anonymous","Iowa",-91.5463066,41.656611,"20H 0M 0S","Johnson"
"174","Monday",08:00:00,"pm","New Market Happy Trudgers Group","512 Main St","512 Main St, New Market, IA","English","New Market","Alcoholics Anonymous","Iowa",-94.8997719,40.7316138,"20H 0M 0S","Taylor"
"175","Monday",08:00:00,"pm","Cherokee Monday Night Chip Grp","531 Main Street","531 W Main St, Cherokee, IA","English","Cherokee","Alcoholics Anonymous","Iowa",-95.5561086,42.749406,"20H 0M 0S","Cherokee"
"176","Monday",08:00:00,"pm","Moorhead Group","703 Pine St","703 Pine St, Moorhead, IA","English","Moorhead","Alcoholics Anonymous","Iowa",-95.848005,41.9277977,"20H 0M 0S","Monona"
"177","Monday",08:00:00,"pm","Thought For The Day Group","905 Nodaway","905 Nodaway St, Corning, IA","English","Corning","Alcoholics Anonymous","Iowa",-94.7368182,40.9912135,"20H 0M 0S","Adams"
"178","Monday",08:00:00,"pm","RRRR Group Location Temporarily Closed","Central Presbyterian Church","3829 Grand Ave, Des Moines, IA","Big Book, Closed, Location Temporarily Closed","Des Moines","Alcoholics Anonymous","Iowa",-93.6694937,41.5852407,"20H 0M 0S","Polk"
"179","Monday",08:00:00,"pm","Southridge Big Book Study Location Temporarily Closed","Christ Lutheran Church","6411 SE 5th St, Des Moines, IA","Big Book, Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6058726,41.525401,"20H 0M 0S","Polk"
"180","Monday",08:00:00,"pm","Drunks Unlimited","Church of the Bretheren","1212 W Williams St, Ottumwa, IA","Closed","Ottumwa","Alcoholics Anonymous","Iowa",-92.4400787,40.9982859,"20H 0M 0S","Wapello"
"181","Monday",08:00:00,"pm","Big Book Meeting Group","Fellowship Club","3224 1st Ave NE, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.6355274,42.0106374,"20H 0M 0S","Linn"
"182","Monday",08:00:00,"pm","Keosauqua Group","Gold Rush Advertising","107 Market St, Keosauqua, IA","Closed","Keosauqua","Alcoholics Anonymous","Iowa",-91.9631373,40.7285056,"20H 0M 0S","Van Buren"
"183","Monday",08:00:00,"pm","Three Legacies Location Temporarily Closed","Grace Lutheran Church","3010 52nd St, Des Moines, IA","Child-Friendly, Location Temporarily Closed, Open, Speaker, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6904544,41.6227673,"20H 0M 0S","Polk"
"184","Monday",08:00:00,"pm","Fellowship Group","Hwy 3 E","IA-3, Le Mars, IA","English","Le Mars","Alcoholics Anonymous","Iowa",-96.1655618,42.7930596,"20H 0M 0S","Plymouth"
"185","Monday",08:00:00,"pm","Serenity Now Group","Jackson Recovery","420 Jones St, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.4003801,42.4950346,"20H 0M 0S","Woodbury"
"186","Monday",08:00:00,"pm","164 Group Location Temporarily Closed","Lutheran Church of the Cross- Cross Creek Bldg","1975 8th St SW, Altoona, IA","Location Temporarily Closed, Open, Wheelchair Access","Altoona","Alcoholics Anonymous","Iowa",-93.4863708,41.6448485,"20H 0M 0S","Polk"
"187","Monday",08:00:00,"pm","McCormick Clubhouse","McCormick","1201 McCormick Ave, Ames, IA","Big Book, Closed, Discussion","Ames","Alcoholics Anonymous","Iowa",-93.5862918,42.0331781,"20H 0M 0S","Story"
"188","Monday",08:00:00,"pm","Minor School II","Minor School II Alano Club","2513 Center St, Cedar Falls, IA","Big Book, Closed, English, Wheelchair Access, Wheelchair-Accessible Bathroom","Cedar Falls","Alcoholics Anonymous","Iowa",-92.4554311,42.5590855,"20H 0M 0S","Black Hawk"
"189","Monday",08:00:00,"pm","Ankeny 8pm","Our Lady's Immaculate Heart Church","510 E 1st St, Ankeny, IA","Open, Wheelchair Access","Ankeny","Alcoholics Anonymous","Iowa",-93.5923432,41.7329555,"20H 0M 0S","Polk"
"190","Monday",08:00:00,"pm","Eldora Group Location Temporarily Closed","Sawmill","1306 17th Ave, Eldora, IA","Location Temporarily Closed","Eldora","Alcoholics Anonymous","Iowa",-93.1002129,42.3571448,"20H 0M 0S","Hardin"
"191","Monday",08:00:00,"pm","Chip Group","St Joseph Catholic Church","1301 Okoboji Ave, Milford, IA",NA,"Milford","Alcoholics Anonymous","Iowa",-95.1506644,43.3284391,"20H 0M 0S","Dickinson"
"192","Monday",08:00:00,"pm","Serenity Group","Talbot house","810 Timea St, Keokuk, IA","English, Open","Keokuk","Alcoholics Anonymous","Iowa",-91.3904367,40.3957201,"20H 0M 0S","Lee"
"193","Monday",08:30:00,"pm","Grupo La Nueva Vida","322 E 3rd Street","322 E 3rd St, Davenport, IA","Spanish","Davenport","Alcoholics Anonymous","Iowa",-90.5702479,41.5225334,"20H 30M 0S","Scott"
"194","Monday",08:30:00,"pm","Monday Night Group","410 S 16th Street","410 S 16th St, Council Bluffs, IA","English","Council Bluffs","Alcoholics Anonymous","Iowa",-95.8678129,41.2575288,"20H 30M 0S","Pottawattamie"
"195","Monday",09:00:00,"pm","Monday Late Nighters Group","509 3rd St. SE","509 3rd St SE, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.6641512,41.9754183,"21H 0M 0S","Linn"
"196","Tuesday",06:00:00,"am","Breakfast Club Group","511 Melrose Ave","511 Melrose Ave, Iowa City, IA","English","Iowa City","Alcoholics Anonymous","Iowa",-91.5463066,41.656611,"1d 6H 0M 0S","Johnson"
"197","Tuesday",06:30:00,"am","Sunrise Attitude Adjustment Gp","2111 W 6th St","2111 W 6th St, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.4363388,42.5031052,"1d 6H 30M 0S","Woodbury"
"198","Tuesday",06:30:00,"am","Broken Elevator Group Online Meeting","Faith Lutheran Church","10395 University Ave, Clive, IA","Closed, Location Temporarily Closed, Online Meeting, Step Meeting, Tradition Study, Wheelchair Access","Clive","Alcoholics Anonymous","Iowa",-93.7610475,41.6011762,"1d 6H 30M 0S","Polk"
"199","Tuesday",06:30:00,"am","Grimes: Git R Done- Tuesday Online Meeting","Lutheran Church of Hope","1335 NE Beaverbrooke Blvd, Grimes, IA","Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","Grimes","Alcoholics Anonymous","Iowa",-93.7800499,41.7014421,"1d 6H 30M 0S","Polk"
"200","Tuesday",07:00:00,"am","Coffee & a Big Book","Cedar Rapids Gratitude Club","212 Edgewood Rd NW ste k, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.7169002,41.9736765,"1d 7H 0M 0S","Linn"
"201","Tuesday",07:30:00,"am","Central Discussion Group","1706 Brady Street #105","1706 Brady St #105, Davenport, IA","English","Davenport","Alcoholics Anonymous","Iowa",-90.5750676,41.5372533,"1d 7H 30M 0S","Scott"
"202","Tuesday",07:30:00,"am","Bettendorf Group","2204 Grant Street","2204 Grant St, Bettendorf, IA","English","Bettendorf","Alcoholics Anonymous","Iowa",-90.5018126,41.5270071,"1d 7H 30M 0S","Scott"
"203","Tuesday",07:30:00,"am","F & G Online Meeting","315 E. 5th Street","315 E 5th St, Des Moines, IA","Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6106227,41.5891341,"1d 7H 30M 0S","Polk"
"204","Tuesday",07:30:00,"am","McCormick Clubhouse Online Meeting","McCormick","1201 McCormick Ave, Ames, IA","Discussion, Online Meeting, Open","Ames","Alcoholics Anonymous","Iowa",-93.5862918,42.0331781,"1d 7H 30M 0S","Story"
